#time,80x01-02_engine-rpm,80x03_coolant_temp,80x04_ambient_temp,80x05_intake_air_temp,80x06_fuel_temp,80x07_map_kpa,80x08_battery_voltage,80x09_throttle_pot,80x0A_idle_switch,80x0B_aircon,80x0C_park_neutral_switch,80x0F_idle_set_point,80x10_idle_hot,80x12_iac_position,80x13-14_idle_error,80x15_ignition_advance_offset,80x16_ignition_advance,80x17-18_coil_time,80x19_crankshaft_position_sensor,coolant_sensor_fault,air_intake_sensor_fault,fuel_pump_circuit_fault,throttle_pot_fault,0x80_raw,7dx01_ignition_switch,7dx02_throttle_angle,7dx04_air_fuel_ratio,7dx06_lambda_voltage,7dx07_lambda_sensor_frequency,7dx08_lambda_sensor_dutycycle,7dx09_lambda_sensor_status,7dx0A_closed_loop,7dx0B_long_term_fuel_trim,7dx0C_short_term_fuel_trim,7dx0D_carbon_canister_dutycycle,7dx0F_idle_base_pos,7dx12_ignition_advance2,7dx13_idle_speed_offset,7dx1F_jack_count,0x7d_raw
2023-05-15 19:42:30.971,1004,71,200,23,200,29,13.9,0.56,0,true,true,0,26,67,0,0,11.5,2.59,16,false,false,false,false,801C03EC7EFF4EFF1D8B1C0020010000001A8B4300110047050E100000,true,9,14.6,630,255,255,1,true,11,1,0,57,0,128,22,7D20100FFF92407EFFFF01018B6500FF39FFFF30808008FF16C01C4023C031C016
2023-05-15 19:42:31.756,1014,72,200,23,200,29,13.9,0.56,0,true,true,0,26,67,0,0,11.5,2.59,16,false,false,false,false,801C03F67FFF4EFF1D8B1C0020010000001A8B43000E0047050E100000,true,9,14.6,805,255,255,1,true,11,0,0,57,0,128,22,7D20100FFF9240A1FFFF01018B6400FF39FFFF30808000FF16C01C4023C031C016
2023-05-15 19:42:32.553,1002,72,200,23,200,29,13.9,0.56,0,true,true,0,26,67,0,0,12,2.6,16,false,false,false,false,801C03EA7FFF4EFF1D8B1C0020010000001A8B43000100480514100000,true,9,14.6,755,255,255,1,true,11,-1,0,57,0,128,22,7D20100FFF924097FFFF01018B6300FF39FFFF30808008FF16C01C4023C031C016
2023-05-15 19:42:33.785,1002,72,200,23,200,30,13.9,0.56,0,true,true,0,26,67,0,0,12,2.6,16,false,false,false,false,801C03EA7FFF4EFF1E8B1C0020010000001A8B43000200480514100000,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,
2023-05-15 19:42:33.369,1010,72,200,23,200,30,13.9,0.56,0,true,true,0,26,67,0,0,12,2.6,16,false,false,false,false,801C03F27FFF4EFF1E8B1C0020010000001A8B43000400480513100000,true,9,14.6,195,255,255,1,true,11,0,0,57,0,128,22,7D20100FFF924027FFFF01018B6400FF39FFFF30807FFBFF16C01C4023C031C016
2023-05-15 19:42:34.536,1015,72,200,23,200,29,13.9,0.56,0,true,true,0,26,67,0,0,12,2.59,16,false,false,false,false,801C03F77FFF4EFF1D8B1C0020010000001A8B43000B0048050D100000,true,9,14.6,155,255,255,1,true,11,1,0,57,0,128,22,7D20100FFF92401FFFFF01018B6500FF39FFFF3080800AFF16C01C4023C031C016
2023-05-15 19:42:35.319,994,72,200,23,200,30,13.9,0.56,0,true,true,0,26,67,0,0,12,2.57,16,false,false,false,false,801C03E27FFF4EFF1E8B1C0020010000001A8B43000500480504100000,true,9,14.6,775,255,255,1,true,11,-1,0,57,0,128,22,7D20100FFF92409BFFFF01018B6300FF39FFFF30807FFCFF16C01C4023C031C016
2023-05-15 19:42:36.101,999,72,200,23,200,29,13.9,0.56,0,true,true,0,26,67,0,0,12,2.58,16,false,false,false,false,801C03E77FFF4EFF1D8B1C0020010000001A8B43000F0048050A100000,true,9,14.6,715,255,255,1,true,11,-2,0,57,0,128,22,7D20100FFF92408FFFFF01018B6200FF39FFFF3080800FFF16C01C4023C031C016
2023-05-15 19:42:36.852,1022,72,200,23,200,28,13.9,0.56,0,true,true,0,26,67,0,0,12,2.59,16,false,false,false,false,801C03FE7FFF4EFF1C8B1C0020010000001A8B43000A0048050E100000,true,9,14.6,305,255,255,1,true,11,-1,0,57,0,128,22,7D20100FFF92403DFFFF01018B6300FF39FFFF30808007FF16C01C4023C031C016
2023-05-15 19:42:37.507,1017,72,200,23,200,30,13.9,0.56,0,true,true,0,26,67,0,0,11.5,2.6,16,false,false,false,false,801C03F97FFF4EFF1E8B1C0020010000001A8B43000800470516100000,true,9,14.6,180,255,255,1,true,11,0,0,57,0,128,22,7D20100FFF924024FFFF01018B6400FF39FFFF30808011FF16C01C4023C031C016
2023-05-15 19:42:38.290,1003,72,200,23,200,30,13.9,0.56,0,true,true,0,26,67,0,0,12,2.59,16,false,false,false,false,801C03EB7FFF4EFF1E8B1C0020010000001A8B43000900480510100000,true,9,14.6,680,255,255,1,true,11,-1,0,57,0,128,22,7D20100FFF924088FFFF01018B6300FF39FFFF30808007FF16C01C4023C031C016
2023-05-15 19:42:38.945,1005,72,200,23,200,29,13.9,0.56,0,true,true,0,26,67,0,0,11.5,2.58,16,false,false,false,false,801C03ED7FFF4EFF1D8B1C0020010000001A8B43000F0047050C100000,true,9,14.6,605,255,255,1,true,11,-2,0,57,0,128,22,7D20100FFF924079FFFF01018B6200FF39FFFF30807FF9FF16C01C4023C031C016
2023-05-15 19:42:39.697,995,72,200,23,200,29,13.9,0.56,0,true,true,0,26,67,0,0,12,2.58,16,false,false,false,false,801C03E37FFF4EFF1D8B1C0020010000001A8B4300000048050C100000,true,9,14.6,70,255,255,1,true,11,0,0,57,0,128,22,7D20100FFF92400EFFFF01018B6400FF39FFFF3080800AFF16C01C4023C031C016
2023-05-15 19:42:40.592,1011,73,200,23,200,30,13.9,0.56,0,true,true,0,26,66,0,0,10.5,2.6,16,false,false,false,false,801C03F380FF4EFF1E8B1C0020010000001A8B42001D00450516100000,true,9,14.6,545,255,255,1,true,11,0,0,55,0,128,22,7D20100FFF92406DFFFF01018B6400FF37FFFF30808013FF16C01C4023C031C016
2023-05-15 19:42:41.455,999,73,200,23,200,30,13.9,0.56,0,true,true,0,26,65,0,0,10.5,2.58,16,false,false,false,false,801C03E780FF4EFF1E8B1C0020010000001A8B4100190045050C100000,true,9,14.6,715,255,255,1,true,11,-1,0,55,0,128,22,7D20100FFF92408FFFFF01018B6300FF37FFFF30808019FF16C01C4023C031C016
2023-05-15 19:42:42.733,979,73,200,23,200,28,13.9,0.56,0,true,true,0,26,65,0,0,11.5,2.59,16,false,false,false,false,801C03D380FF4EFF1C8B1C0020010000001A8B41000D0047050E100000,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,
2023-05-15 19:42:42.189,991,73,200,23,200,29,13.9,0.56,0,true,true,0,26,65,0,0,10.5,2.58,16,false,false,false,false,801C03DF80FF4EFF1D8B1C0020010000001A8B41001F00450508100000,true,9,14.6,90,255,255,1,true,11,1,0,55,0,128,22,7D20100FFF924012FFFF01018B6500FF37FFFF3080800EFF16C01C4023C031C016
2023-05-15 19:42:43.611,993,73,200,23,200,30,13.9,0.56,0,true,true,0,26,65,0,0,10.5,2.59,16,false,false,false,false,801C03E180FF4EFF1E8B1C0020010000001A8B41001800450510100000,true,9,14.6,505,255,255,1,true,11,0,0,55,0,128,22,7D20100FFF924065FFFF01018B6400FF37FFFF30808003FF16C01C4023C031C016
2023-05-15 19:42:44.331,979,73,200,23,200,30,13.9,0.56,0,true,true,0,26,65,0,0,11.5,2.6,16,false,false,false,false,801C03D380FF4EFF1E8B1C0020010000001A8B41000D00470512100000,true,9,14.6,685,255,255,1,true,11,-1,0,55,0,128,22,7D20100FFF924089FFFF01018B6300FF37FFFF30808012FF16C01C4023C031C016
2023-05-15 19:42:45.306,997,73,200,23,200,30,13.9,0.56,0,true,true,0,26,65,0,0,12,2.6,16,false,false,false,false,801C03E580FF4EFF1E8B1C0020010000001A8B41000200480516100000,true,9,14.6,90,255,255,1,true,11,1,0,55,0,128,22,7D20100FFF924012FFFF01018B6500FF37FFFF3080800EFF16C01C4023C031C016
2023-05-15 19:42:46.105,998,73,200,23,200,29,13.9,0.56,0,true,true,0,26,64,0,0,11.5,2.59,16,false,false,false,false,801C03E680FF4EFF1D8B1C0020010000001A8B4000120047050F100000,true,9,14.6,260,255,255,1,true,11,2,0,55,0,128,22,7D20100FFF924034FFFF01018B6600FF37FFFF30808010FF16C01C4023C031C016
2023-05-15 19:42:46.905,1002,73,200,23,200,28,13.9,0.56,0,true,true,0,26,64,0,0,11.5,2.59,16,false,false,false,false,801C03EA80FF4EFF1C8B1C0020010000001A8B40001100470510100000,true,9,14.6,835,255,255,1,true,11,0,0,55,0,128,22,7D20100FFF9240A7FFFF01018B6400FF37FFFF30808015FF16C01C4023C031C016
2023-05-15 19:42:47.767,984,73,200,23,200,29,13.9,0.56,0,true,true,0,26,64,0,0,11.5,2.59,16,false,false,false,false,801C03D880FF4EFF1D8B1C0020010000001A8B40000F0047050D100000,true,9,14.6,810,255,255,1,true,11,-1,0,55,0,128,22,7D20100FFF9240A2FFFF01018B6300FF37FFFF30808008FF16C01C4023C031C016
2023-05-15 19:42:48.535,994,73,200,23,200,28,13.9,0.56,0,true,true,0,26,64,0,0,11.5,2.58,16,false,false,false,false,801C03E280FF4EFF1C8B1C0020010000001A8B4000090047050C100000,true,9,14.6,380,255,255,1,true,11,-2,0,55,0,128,22,7D20100FFF92404CFFFF01018B6200FF37FFFF30808015FF16C01C4023C031C016
2023-05-15 19:42:49.717,981,73,200,23,200,29,13.9,0.56,0,true,true,0,26,64,0,0,11.5,2.59,16,false,false,false,false,801C03D580FF4EFF1D8B1C0020010000001A8B4000150047050E100000,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,
2023-05-15 19:42:49.302,989,73,200,23,200,29,13.9,0.56,0,true,true,0,26,64,0,0,11.5,2.6,16,false,false,false,false,801C03DD80FF4EFF1D8B1C0020010000001A8B40000C00470514100000,true,9,14.6,125,255,255,1,true,11,1,0,55,0,128,22,7D20100FFF924019FFFF01018B6500FF37FFFF30808019FF16C01C4023C031C016
2023-05-15 19:42:50.580,984,73,200,23,200,30,13.9,0.56,0,true,true,0,26,63,0,0,12,2.58,16,false,false,false,false,801C03D880FF4EFF1E8B1C0020010000001A8B3F000900480509100000,true,9,14.6,570,255,255,1,true,11,-1,0,55,0,128,22,7D20100FFF924072FFFF01018B6300FF37FFFF30808015FF16C01C4023C031C016
2023-05-15 19:42:51.379,995,73,200,23,200,29,13.9,0.56,0,true,true,0,26,63,0,0,10.5,2.6,16,false,false,false,false,801C03E380FF4EFF1D8B1C0020010000001A8B3F001300450512100000,true,9,14.6,740,255,255,1,true,11,-1,0,55,0,128,22,7D20100FFF924094FFFF01018B6300FF37FFFF30808009FF16C01C4023C031C016
2023-05-15 19:42:52.194,983,73,200,23,200,28,13.9,0.56,0,true,true,0,26,63,0,0,11.5,2.6,16,false,false,false,false,801C03D780FF4EFF1C8B1C0020010000001A8B3F001000470514100000,true,9,14.6,115,255,255,1,true,11,1,0,55,0,128,22,7D20100FFF924017FFFF01018B6500FF37FFFF3080800CFF16C01C4023C031C016
2023-05-15 19:42:52.929,993,73,200,23,200,29,13.9,0.56,0,true,true,0,26,63,0,0,11.5,2.6,16,false,false,false,false,801C03E180FF4EFF1D8B1C0020010000001A8B3F001200470512100000,true,9,14.6,115,255,255,1,true,11,2,0,55,0,128,22,7D20100FFF924017FFFF01018B6600FF37FFFF30808010FF16C01C4023C031C016
2023-05-15 19:42:53.760,991,73,200,23,200,30,13.9,0.56,0,true,true,0,26,63,0,0,12,2.6,16,false,false,false,false,801C03DF80FF4EFF1E8B1C0020010000001A8B3F000A00480512100000,true,9,14.6,805,255,255,1,true,11,0,0,55,0,128,22,7D20100FFF9240A1FFFF01018B6400FF37FFFF30808006FF16C01C4023C031C016
2023-05-15 19:42:54.624,993,73,200,23,200,28,13.9,0.56,0,true,true,0,26,63,0,0,11.5,2.58,16,false,false,false,false,801C03E180FF4EFF1C8B1C0020010000001A8B3F000E0047050A100000,true,9,14.6,705,255,255,1,true,11,0,0,55,0,128,22,7D20100FFF92408DFFFF01018B6400FF37FFFF30808016FF16C01C4023C031C016
2023-05-15 19:42:55.422,984,73,200,23,200,29,13.9,0.56,0,true,true,0,26,63,0,0,11.5,2.59,16,false,false,false,false,801C03D880FF4EFF1D8B1C0020010000001A8B3F000F0047050E100000,true,9,14.6,335,255,255,1,true,11,1,0,55,0,128,22,7D20100FFF924043FFFF01018B6500FF37FFFF30808014FF16C01C4023C031C016
2023-05-15 19:42:56.221,1003,73,200,23,200,28,13.9,0.56,0,true,true,0,26,63,0,0,10.5,2.6,16,false,false,false,false,801C03EB80FF4EFF1C8B1C0020010000001A8B3F001900450512100000,true,9,14.6,815,255,255,1,true,11,0,0,55,0,128,22,7D20100FFF9240A3FFFF01018B6400FF37FFFF3080801BFF16C01C4023C031C016
2023-05-15 19:42:57.435,991,73,200,23,200,28,13.9,0.56,0,true,true,0,26,61,0,0,12,2.6,16,false,false,false,false,801C03DF80FF4EFF1C8B1C0020010000001A8B3D000700480515100000,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,
2023-05-15 19:42:57.005,992,73,200,23,200,29,13.9,0.56,0,true,true,0,26,61,0,0,11.5,2.6,16,false,false,false,false,801C03E080FF4EFF1D8B1C0020010000001A8B3D001000470514100000,true,9,14.6,340,255,255,1,true,11,0,0,55,0,128,22,7D20100FFF924044FFFF01018B6400FF37FFFF3080800DFF16C01C4023C031C016
2023-05-15 19:42:58.220,986,73,200,23,200,28,13.9,0.56,0,true,true,0,26,61,0,0,12,2.59,16,false,false,false,false,801C03DA80FF4EFF1C8B1C0020010000001A8B3D00070048050E100000,true,9,14.6,600,255,255,1,true,11,-1,0,55,0,128,22,7D20100FFF924078FFFF01018B6300FF37FFFF3080800CFF16C01C4023C031C016
2023-05-15 19:42:58.971,987,73,200,23,200,29,13.9,0.56,0,true,true,0,26,61,0,0,12,2.59,16,false,false,false,false,801C03DB80FF4EFF1D8B1C0020010000001A8B3D000000480510100000,true,9,14.6,335,255,255,1,true,11,0,0,55,0,128,22,7D20100FFF924043FFFF01018B6400FF37FFFF30808006FF16C01C4023C031C016
2023-05-15 19:42:59.737,991,73,200,23,200,28,13.9,0.56,0,true,true,0,26,61,0,0,12,2.58,16,false,false,false,false,801C03DF80FF4EFF1C8B1C0020010000001A8B3D000B00480509100000,true,9,14.6,65,255,255,1,true,11,1,0,55,0,128,22,7D20100FFF92400DFFFF01018B6500FF37FFFF3080800BFF16C01C4023C031C016
2023-05-15 19:43:01.079,981,74,200,23,200,28,13.9,0.56,0,true,true,0,26,61,0,0,12,2.6,16,false,false,false,false,801C03D581FF4EFF1C8B1C0020010000001A8B3D000600480512100000,true,9,14.6,795,255,255,1,true,11,1,0,54,0,128,22,7D20100FFF92409FFFFF01018B6500FF36FFFF30808004FF16C01C4023C031C016
2023-05-15 19:43:03.076,976,74,200,23,200,28,13.9,0.56,0,true,true,0,26,61,0,0,12,2.58,16,false,false,false,false,801C03D081FF4EFF1C8B1C0020010000001A8B3D000D0048050A100000,true,9,14.6,215,255,255,1,true,11,2,0,54,0,128,22,7D20100FFF92402BFFFF01018B6600FF36FFFF30808004FF16C01C4023C031C016
2023-05-15 19:43:05.074,994,74,200,23,200,29,13.9,0.56,0,true,true,0,26,61,0,0,11.5,2.59,16,false,false,false,false,801C03E281FF4EFF1D8B1C0020010000001A8B3D001200470510100000,true,9,14.6,150,255,255,1,true,11,1,0,54,0,128,22,7D20100FFF92401EFFFF01018B6500FF36FFFF3080800FFF16C01C4023C031C016
2023-05-15 19:43:07.073,988,74,200,23,200,29,13.9,0.56,0,true,true,0,26,61,0,0,10.5,2.57,16,false,false,false,false,801C03DC81FF4EFF1D8B1C0020010000001A8B3D001800450503100000,true,9,14.6,515,255,255,1,true,11,-1,0,54,0,128,22,7D20100FFF924067FFFF01018B6300FF36FFFF30808004FF16C01C4023C031C016
2023-05-15 19:43:09.069,981,74,200,23,200,30,13.9,0.56,0,true,true,0,26,61,0,0,12,2.57,16,false,false,false,false,801C03D581FF4EFF1E8B1C0020010000001A8B3D000A00480504100000,true,9,14.6,105,255,255,1,true,11,1,0,54,0,128,22,7D20100FFF924015FFFF01018B6500FF36FFFF3080800BFF16C01C4023C031C016
2023-05-15 19:43:11.068,991,74,200,23,200,29,13.9,0.56,0,true,true,0,26,61,0,0,12,2.59,16,false,false,false,false,801C03DF81FF4EFF1D8B1C0020010000001A8B3D00070048050D100000,true,9,14.6,655,255,255,1,true,11,-1,0,52,0,128,22,7D20100FFF924083FFFF01018B6300FF34FFFF3080800CFF16C01C4023C031C016
2023-05-15 19:43:13.080,980,75,200,23,200,30,13.9,0.56,0,true,true,0,26,61,0,0,12,2.58,16,false,false,false,false,801C03D482FF4EFF1E8B1C0020010000001A8B3D00080048050C100000,true,9,14.6,785,255,255,1,true,11,0,0,52,0,128,22,7D20100FFF92409DFFFF01018B6400FF34FFFF3080800AFF16C01C4023C031C016
2023-05-15 19:43:15.062,983,75,200,23,200,29,13.9,0.56,0,true,true,0,26,61,0,0,12,2.6,16,false,false,false,false,801C03D782FF4EFF1D8B1C0020010000001A8B3D000B00480514100000,true,9,14.6,830,255,255,1,true,11,-1,0,52,0,128,22,7D20100FFF9240A6FFFF01018B6300FF34FFFF30808010FF16C01C4023C031C016
2023-05-15 19:43:17.075,977,75,200,23,200,28,13.9,0.56,0,true,true,0,26,61,0,0,12,2.58,16,false,false,false,false,801C03D182FF4EFF1C8B1C0020010000001A8B3D00130048050A100000,true,9,14.6,70,255,255,1,true,11,-1,0,52,0,128,22,7D20100FFF92400EFFFF01018B6300FF34FFFF30808003FF16C01C4023C031C016
2023-05-15 19:43:19.073,984,75,200,23,200,28,13.9,0.56,0,true,true,0,26,61,0,0,11.5,2.59,16,false,false,false,false,801C03D882FF4EFF1C8B1C0020010000001A8B3D000B0047050F100000,true,9,14.6,255,255,255,1,true,11,2,0,52,0,128,22,7D20100FFF924033FFFF01018B6600FF34FFFF3080800AFF16C01C4023C031C016
2023-05-15 19:43:21.071,1000,75,200,24,200,29,13.9,0.56,0,true,true,0,26,59,0,0,11.5,2.6,16,false,false,false,false,801C03E882FF4FFF1D8B1C0020010000001A8B3B000B00470516100000,true,9,14.6,85,255,255,1,true,11,1,0,52,0,128,22,7D20100FFF924011FFFF01018B6500FF34FFFF30808009FF16C01C4023C031C016
2023-05-15 19:43:23.067,981,75,200,24,200,28,13.9,0.56,0,true,true,0,26,59,0,0,12,2.6,16,false,false,false,false,801C03D582FF4FFF1C8B1C0020010000001A8B3B000D00480512100000,true,9,14.6,865,255,255,1,true,11,1,0,51,0,128,22,7D20100FFF9240ADFFFF01018B6500FF33FFFF30808014FF16C01C4023C031C016
2023-05-15 19:43:25.066,985,76,200,24,200,28,13.9,0.56,0,true,true,0,26,59,0,0,13,2.58,16,false,false,false,false,801C03D983FF4FFF1C8B1C0020010000001A8B3B0007004A0508100000,true,9,14.6,790,255,255,1,true,11,-2,0,51,0,128,22,7D20100FFF92409EFFFF01018B6200FF33FFFF30808005FF16C01C4023C031C016
2023-05-15 19:43:27.063,983,76,200,24,200,28,13.9,0.56,0,true,true,0,26,59,0,0,12,2.59,16,false,false,false,false,801C03D783FF4FFF1C8B1C0020010000001A8B3B00060048050E100000,true,9,14.6,205,255,255,1,true,11,1,0,51,0,128,22,7D20100FFF924029FFFF01018B6500FF33FFFF30807FFDFF16C01C4023C031C016
2023-05-15 19:43:29.077,972,76,200,24,200,28,13.9,0.56,0,true,true,0,26,59,0,0,12,2.58,16,false,false,false,false,801C03CC83FF4FFF1C8B1C0020010000001A8B3B00020048050C100000,true,9,14.6,775,255,255,1,true,11,-1,0,51,0,128,22,7D20100FFF92409BFFFF01018B6300FF33FFFF30808009FF16C01C4023C031C016
2023-05-15 19:43:31.073,974,76,200,24,200,28,13.9,0.56,0,true,true,0,26,59,0,0,12,2.57,16,false,false,false,false,801C03CE83FF4FFF1C8B1C0020010000001A8B3B000200480506100000,true,9,14.6,65,255,255,1,true,11,1,0,51,0,128,22,7D20100FFF92400DFFFF01018B6500FF33FFFF30808000FF16C01C4023C031C016
2023-05-15 19:43:33.071,990,76,200,24,200,28,13.9,0.56,0,true,true,0,26,59,0,0,12,2.6,16,false,false,false,false,801C03DE83FF4FFF1C8B1C0020010000001A8B3B000400480514100000,true,8.4,14.6,110,255,255,1,true,11,1,0,51,0,128,22,7D20100EFF924016FFFF01018B6500FF33FFFF30808017FF16C01C4023C031C016
2023-05-15 19:43:35.069,990,76,200,24,200,28,13.9,0.56,0,true,true,0,26,59,0,0,11.5,2.58,16,false,false,false,false,801C03DE83FF4FFF1C8B1C0020010000001A8B3B001000470508100000,true,9,14.6,775,255,255,1,true,11,-1,0,51,0,128,22,7D20100FFF92409BFFFF01018B6300FF33FFFF30808006FF16C01C4023C031C016
2023-05-15 19:43:36.443,968,77,200,24,200,28,13.9,0.56,0,true,true,0,26,59,0,0,12,2.58,16,false,false,false,false,801C03C884FF4FFF1C8B1C0020010000001A8B3B00030048050C100000,true,8.4,14.6,265,255,255,1,true,11,-1,0,49,0,128,22,7D20100EFF924035FFFF01018B6300FF31FFFF30807FFEFF16C01C4023C031C016
2023-05-15 19:43:37.324,960,77,200,24,200,29,13.9,0.56,0,true,true,0,26,59,0,0,12,2.6,16,false,false,false,false,801C03C084FF4FFF1D8B1C0020010000001A8B3B000500480512100000,true,9,14.6,55,255,255,1,true,11,0,0,49,0,128,22,7D20100FFF92400BFFFF01018B6400FF31FFFF30808006FF16C01C4023C031C016
2023-05-15 19:43:38.393,969,77,200,24,200,28,13.9,0.54,0,true,true,0,26,59,0,0,11,2.58,16,false,false,false,false,801C03C984FF4FFF1C8B1B0020010000001A8B3B00150046050C100000,true,9,14.6,85,255,255,1,true,11,1,0,49,0,128,22,7D20100FFF924011FFFF01018B6500FF31FFFF30808013FF16C01C4023C031C016
2023-05-15 19:43:39.064,973,77,200,24,200,29,13.9,0.54,0,true,true,0,26,58,0,0,11,2.62,16,false,false,false,false,801C03CD84FF4FFF1D8B1B0020010000001A8B3A00170046051F100000,true,8.4,14.6,780,255,255,1,true,11,1,0,49,0,128,22,7D20100EFF92409CFFFF01018B6500FF31FFFF30808016FF16C01C4023C031C016
2023-05-15 19:43:39.831,972,77,200,24,200,28,13.9,0.54,0,true,true,0,26,56,0,0,12,2.6,16,false,false,false,false,801C03CC84FF4FFF1C8B1B0020010000001A8B38000B00480512100000,true,8.4,14.6,835,255,255,1,true,11,0,0,49,0,128,22,7D20100EFF9240A7FFFF01018B6400FF31FFFF30808003FF16C01C4023C031C016
2023-05-15 19:43:40.663,958,77,200,24,200,28,13.9,0.54,0,true,true,0,26,56,0,0,12,2.6,16,false,false,false,false,801C03BE84FF4FFF1C8B1B0020010000001A8B38000200480512100000,true,8.4,14.6,540,255,255,1,true,11,-1,0,49,0,128,22,7D20100EFF92406CFFFF01018B6300FF31FFFF30808008FF16C01C4023C031C016
2023-05-15 19:43:41.493,969,77,200,24,200,28,13.9,0.54,0,true,true,0,26,56,0,0,12,2.59,16,false,false,false,false,801C03C984FF4FFF1C8B1B0020010000001A8B38000600480510100000,true,8.4,14.6,175,255,255,1,true,11,0,0,49,0,128,22,7D20100EFF924023FFFF01018B6400FF31FFFF30808002FF16C01C4023C031C016
2023-05-15 19:43:43.060,945,77,200,24,200,29,13.9,0.54,0,true,true,0,26,56,0,0,12,2.6,16,false,false,false,false,801C03B184FF4FFF1D8B1B0020010000001A8B38000300480512100000,true,8.4,14.6,60,255,255,1,true,11,2,0,49,0,128,22,7D20100EFF92400CFFFF01018B6600FF31FFFF30808001FF16C01C4023C031C016
2023-05-15 19:43:44.530,962,77,200,24,200,29,13.9,0.54,0,true,true,0,26,56,0,0,12,2.59,16,false,false,false,false,801C03C284FF4FFF1D8B1B0020010000001A8B38001400480510100000,true,8.4,14.6,655,255,255,1,true,11,2,0,49,0,128,22,7D20100EFF924083FFFF01018B6600FF31FFFF3080800CFF16C01C4023C031C016
2023-05-15 19:43:45.506,964,77,200,24,200,28,13.9,0.54,0,true,true,0,26,56,0,0,11,2.58,16,false,false,false,false,801C03C484FF4FFF1C8B1B0020010000001A8B38001600460508100000,true,8.4,14.6,795,255,255,1,true,11,1,0,49,0,128,22,7D20100EFF92409FFFFF01018B6500FF31FFFF30808003FF16C01C4023C031C016
2023-05-15 19:43:46.705,955,77,200,24,200,28,13.9,0.54,0,true,true,0,26,56,0,0,13,2.6,16,false,false,false,false,801C03BB84FF4FFF1C8B1B0020010000001A8B380004004A0512100000,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,
2023-05-15 19:43:46.319,965,77,200,24,200,28,13.9,0.54,0,true,true,0,26,56,0,0,13,2.58,16,false,false,false,false,801C03C584FF4FFF1C8B1B0020010000001A8B380003004A050A100000,true,8.4,14.6,335,255,255,1,true,11,1,0,49,0,128,22,7D20100EFF924043FFFF01018B6500FF31FFFF30808009FF16C01C4023C031C016
2023-05-15 19:43:47.471,967,77,200,24,200,29,13.9,0.54,0,true,true,0,26,56,0,0,12,2.6,16,false,false,false,false,801C03C784FF4FFF1D8B1B0020010000001A8B38000A00480514100000,true,8.4,14.6,100,255,255,1,true,11,1,0,49,0,128,22,7D20100EFF924014FFFF01018B6500FF31FFFF30808004FF16C01C4023C031C016
2023-05-15 19:43:48.157,948,77,200,24,200,30,13.9,0.54,0,true,true,0,26,56,0,0,12,2.6,16,false,false,false,false,801C03B484FF4FFF1E8B1B0020010000001A8B38000400480512100000,true,8.4,14.6,555,255,255,1,true,11,0,0,49,0,128,22,7D20100EFF92406FFFFF01018B6400FF31FFFF3080800AFF16C01C4023C031C016
2023-05-15 19:43:49.100,964,77,200,24,200,28,13.9,0.54,0,true,true,0,26,56,0,0,12,2.6,16,false,false,false,false,801C03C484FF4FFF1C8B1B0020010000001A8B38000100480516100000,true,8.4,14.6,155,255,255,1,true,11,2,0,49,0,128,22,7D20100EFF92401FFFFF01018B6600FF31FFFF30808006FF16C01C4023C031C016
2023-05-15 19:43:49.899,966,77,200,24,200,29,13.9,0.54,0,true,true,0,26,56,0,0,10.5,2.58,16,false,false,false,false,801C03C684FF4FFF1D8B1B0020010000001A8B38001A00450508100000,true,8.4,14.6,490,255,255,1,true,11,1,0,49,0,128,22,7D20100EFF924062FFFF01018B6500FF31FFFF3080800FFF16C01C4023C031C016
2023-05-15 19:43:50.652,949,78,200,24,200,29,13.9,0.54,0,true,true,0,26,55,0,0,10,2.58,16,false,false,false,false,801C03B585FF4FFF1D8B1B0020010000001A8B37002400440509100000,true,8.4,14.6,580,255,255,1,true,11,0,0,46,0,128,22,7D20100EFF924074FFFF01018B6400FF2EFFFF3080801DFF16C01C4023C031C016
2023-05-15 19:43:51.370,934,78,200,24,200,28,13.9,0.54,0,true,true,0,26,53,0,0,13,2.6,16,false,false,false,false,801C03A685FF4FFF1C8B1B0020010000001A8B350004004A0514100000,true,8.4,14.6,50,255,255,1,true,11,2,0,46,0,128,22,7D20100EFF92400AFFFF01018B6600FF2EFFFF3080800DFF16C01C4023C031C016
2023-05-15 19:43:52.153,925,78,200,24,200,29,13.9,0.54,0,true,true,0,26,53,0,0,12,2.6,16,false,false,false,false,801C039D85FF4FFF1D8B1B0020010000001A8B35000200480512100000,true,8.4,14.6,110,255,255,1,true,11,3,0,46,0,128,22,7D20100EFF924016FFFF01018B6700FF2EFFFF3080800FFF16C01C4023C031C016
2023-05-15 19:43:52.983,925,78,200,24,200,30,13.9,0.54,0,true,true,0,26,53,0,0,12,2.59,16,false,false,false,false,801C039D85FF4FFF1E8B1B0020010000001A8B35000E0048050E100000,true,8.4,14.6,805,255,255,1,true,11,1,0,46,0,128,22,7D20100EFF9240A1FFFF01018B6500FF2EFFFF30807FFFFF16C01C4023C031C016
